id_cloud,algorithm,Npini,iter_max,D,F,CR,w,wdamp,c1,c2,Smin,Smax,exponent,sigma_initial,sigma_final,time,it,stop_condition,poserror_dist,poserror_1,poserror_2,poserror_3,orierror_1,orierror_2,orierror_3
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,728.779043197632,128,,0.0042454588123446,,,,0.0894839504232315,0.711411111966774,0.039806672073985
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,837.868497133255,147,,0.00454828705244597,,,,0.578853224043263,0.171556476060218,0.238918359859555
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,695.631071329117,122,,0.00918197513114875,,,,0.14502406671758,1.46118131267687,0.292047729259161
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,550.267231464386,96,,0.0984364991125009,,,,0.0416194085276662,0.215029231074752,0.0842330880212618
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,581.272641897202,101,,0.0990469251003907,,,,0.663682807696262,0.0782117211840981,0.498534848555826
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,807.279897451401,136,,2.98371234712318,,,,3.22615154297689,0.868170638757958,25.7482526116434
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,512.159314632416,89,,0.0116206849599843,,,,0.316837290107665,0.347987169094906,0.11771602533628
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,528.26554107666,93,,0.00789172628139103,,,,0.733136204308646,0.598984157864796,0.600976412128819
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,668.048980474472,117,,0.015796112800103,,,,0.289114391606392,0.598643354198609,0.521213129773748
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,657.870165109634,116,,0.0089777493823648,,,,0.737852829792212,0.639301207228237,0.778320358153046
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,761.268534660339,124,,0.0303286781387726,,,,1.5928943836466,0.248682511454392,0.38917861553375
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,517.744900941849,83,,0.00816756930517201,,,,2.1539609107862,0.720091126323498,0.432722768174621
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,381.609268426895,59,,1.93918140765393,,,,2.68028371767833,1.0871033745535,2.45803497784693
18,2,100,500,6,,,1,0.99,1.5,2,,,,,,655.369110107422,108,,0.0168839701710398,,,,0.564468608317148,1.1349706136683,1.23427234946449
34,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1768.17545294762,415,,0.0188640640462287,,,,0.387190270871821,0.0487843130266496,0.806904536937941
35,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1774.55709648132,419,,0.0113012605110711,,,,0.431584531397277,0.409614750518583,0.332452495387558
36,3,100,500,6,,,,,,,0,4,2,0.5,0.001,788.414113998413,204,,3.07258504556928,,,,3.29875736501986,1.62299363065739,28.309530474336
37,3,100,500,6,,,,,,,0,4,2,0.5,0.001,805.015599012375,176,,2.97350530336654,,,,3.05501713095536,3.22518303840265,28.8206877102734
38,3,100,500,6,,,,,,,0,4,2,0.5,0.001,717.310117959976,160,,2.91158702864703,,,,8.40413877166111,3.22518303840265,19.3387953624797
39,3,100,500,6,,,,,,,0,4,2,0.5,0.001,834.425706863403,188,,2.98996656995745,,,,3.13961868114825,3.49646274266593,25.2039383276154
40,3,100,500,6,,,,,,,0,4,2,0.5,0.001,849.050391435623,200,,3.05500523805747,,,,8.11694691025187,3.52715504954255,26.5266942482142
41,3,100,500,6,,,,,,,0,4,2,0.5,0.001,893.845376491547,211,,2.9403088468858,,,,3.35760965333335,2.87638356795451,28.9866394097695
42,3,100,500,6,,,,,,,0,4,2,0.5,0.001,839.46190071106,172,,2.78369819701168,,,,2.02224337652566,3.01672606755647,70.8716768660337
43,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1830.27937412262,417,,0.0145695932289677,,,,0.761102862291488,0.335365841173625,0.430027195973722
44,3,100,500,6,,,,,,,0,4,2,0.5,0.001,782.941998720169,180,,1.51093994123161,,,,9.04027319600162,3.00088124779978,15.8197108859222
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,225.626302719116,50,,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1521.61422538757,404,,0.00572753224994812,,,,1.74153918447699,0.412905136432655,0.549522751431142
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,272.731046199799,50,,2.10810956615547,,,,5.69438005818471,6.00758248598793,5.27806284988721
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1781.28483653069,372,,0.02038648965366,,,,4.1981992040181,2.49934635537153,0.491382928359489
5,3,100,500,6,,,,,,,0,4,2,0.5,0.001,279.986387968063,50,,2.26844021393733,,,,0.60060952213623,6.61994396862941,4.22407588563104
6,3,100,500,6,,,,,,,0,4,2,0.5,0.001,297.37134718895,50,,2.08673792762249,,,,1.12305601476139,7.15002161503931,5.59624252080897
7,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1821.9117834568,364,,0.0181357910605323,,,,0.221227027267377,1.36574858035517,0.865427489166746
8,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1725.13534784317,359,,0.0795383905829826,,,,1.10876379045407,0.12581278748915,0.46851684241392
9,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1892.52288174629,392,,0.0191645009657604,,,,1.84356462843602,0.431169765685227,0.563666062028331
10,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2020.19999599457,426,,0.00513240641615647,,,,3.67406741184876,0.713942621963429,0.761538361375987
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1817.45681762695,371,,0.0191964278837788,,,,0.377152933537821,1.36948263228522,0.178421739307784
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1908.20754957199,388,,0.0182820587725778,,,,0.882849987416238,0.541306755820462,0.944278308486004
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1797.96326303482,392,,0.0430479012032753,,,,1.63376245842376,1.04683337845482,0.366436139349894
14,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1920.00503659248,399,,0.0168732831852048,,,,1.06522546009739,1.23768287814122,0.443608750600715
15,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2037.73286294937,388,,0.0565183464594535,,,,0.0249073620501593,3.06575190376717,0.597581772195895
16,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1788.02667117119,389,,0.0164600758784887,,,,0.196661867331834,0.787669068946993,0.329467568886984
17,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1822.94867920876,405,,0.0149552309914957,,,,0.867571236559215,1.05780430525764,0.115687849380358
18,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1691.01584196091,352,,0.0380523409270534,,,,0.814901790309426,1.02960647036649,0.634666270640905
19,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1499.51428961754,291,,0.228615602975708,,,,1.55606887268673,0.400975893710761,0.265036940127562
20,3,100,500,6,,,,,,,0,4,2,0.5,0.001,225.01388335228,50,,7.03602755471538,,,,2.00727091161269,5.9043679469358,2.6600069581837
21,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1922.50027608871,392,,0.00903317739951353,,,,1.02330749226164,0.170506737568743,1.17321409531982
22,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1789.16537356377,328,,0.0473610554201573,,,,0.0707449589998514,0.204401075806696,0.339685887446426
23,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1856.81000733376,364,,0.0295522177300061,,,,0.329373103732829,2.55845519297749,1.42282662557082
24,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1980.58918714523,389,,0.0182413267209304,,,,1.9266430120741,3.09180146783485,1.05192612526931
25,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1940.91242384911,403,,0.107480801774553,,,,0.408004132600593,1.40190318951284,0.418061852853732
26,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1954.98719787598,409,,0.00801637112290238,,,,0.427684159939538,0.484554316204913,0.0831114630494165
27,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2106.32314753532,410,,0.0688435612524852,,,,0.687772817089126,0.353605239429867,0.310741507018052
28,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1911.59617590904,359,,0.0155485579842021,,,,1.09804229180417,1.46134725055097,0.333083390905219
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1967.18991780281,376,,0.0143334067936886,,,,0.205561177877255,0.278683839776109,0.588411574754882
30,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1980.06763195992,407,,0.0171657803779687,,,,0.0500334349892561,0.829407854699364,0.513395199731195
31,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1848.3009185791,427,,0.0140294095445673,,,,1.11405587605971,0.531459971521699,0.574042262639636
32,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1794.45988416672,420,,0.00746696916754737,,,,1.37994765247679,0.714221723108332,0.192350181746483
33,3,100,500,6,,,,,,,0,4,2,0.5,0.001,808.010729074478,170,,3.12984415052796,,,,0.206423206486687,1.76106985125042,28.420143520744
34,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1740.33146452904,414,,0.0147915793552162,,,,0.575082048536019,0.275777826674758,0.096405028148907
35,3,100,500,6,,,,,,,0,4,2,0.5,0.001,896.88001203537,199,,3.02532699764494,,,,4.08321340987254,1.62299363065739,23.9221403278732
36,3,100,500,6,,,,,,,0,4,2,0.5,0.001,856.448065042496,220,,3.10615075795327,,,,0.224659250051394,1.62299363065739,28.8366210037582
37,3,100,500,6,,,,,,,0,4,2,0.5,0.001,837.987278461456,202,,3.04574923369391,,,,8.40413877166111,3.22518303840265,20.3007634091995
38,3,100,500,6,,,,,,,0,4,2,0.5,0.001,824.57815527916,194,,3.02215669024558,,,,3.05501713095536,3.22518303840265,27.4908565203084
39,3,100,500,6,,,,,,,0,4,2,0.5,0.001,797.89127445221,198,,2.96246837772806,,,,0.398248885463664,3.49646274266593,26.9975909899433
40,3,100,500,6,,,,,,,0,4,2,0.5,0.001,881.952116250992,196,,3.07660302985374,,,,3.60515894884299,3.52715504954255,26.0541058825273
41,3,100,500,6,,,,,,,0,4,2,0.5,0.001,804.730657339096,193,,2.96134852896398,,,,9.57945670087913,2.28592221507057,12.0796878549082
42,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1670.04869866371,412,,0.0223353930417114,,,,1.23308720721233,0.216255900108571,0.459172218872719
43,3,100,500,6,,,,,,,0,4,2,0.5,0.001,851.004822015762,211,,2.83168606947883,,,,3.93275976088492,0.0705491828735799,1.42667821654539
44,3,100,500,6,,,,,,,0,4,2,0.5,0.001,732.392951250076,201,,1.58845654722822,,,,9.04027319600162,3.00088124779978,17.1198167410102
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,244.583632946014,50,,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1515.72536635399,387,,0.0230185850245001,,,,1.47193782674357,0.317696977008244,0.309580926128966
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,279.535121917725,50,,1.85563516757333,,,,5.69438005818471,5.45157341662853,3.15736729362565
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1907.07423949242,383,,0.024798371472341,,,,3.50828666280689,2.14416176828439,0.325770083199871
5,3,100,500,6,,,,,,,0,4,2,0.5,0.001,286.043102264404,50,,2.21421198645472,,,,3.95938087303281,1.17057893364426,5.85195035939032
6,3,100,500,6,,,,,,,0,4,2,0.5,0.001,290.625948429108,50,,0.152771633090862,,,,1.12305601476139,7.15002161503931,2.220459538838
7,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1923.75649094582,389,,0.0276416941722326,,,,0.233250886976278,0.741658071904082,0.145991327160147
8,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1819.8479886055,379,,0.0680837022499798,,,,1.40991038860846,1.03475796057752,0.0852647880985779
9,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1980.77751398087,389,,0.0136630967755438,,,,1.63702400960742,0.0797545868532236,0.911919679944533
10,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1951.02504348755,409,,0.00828588862785447,,,,2.94383607467798,0.179332616921861,1.25654939560182
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1810.67529940605,374,,0.0120993065081298,,,,1.08280449888592,0.308555827379953,0.267401237326607
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1776.9512720108,391,,0.0327692846715198,,,,0.0721233955329183,0.749280490765094,0.445701330429881
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1916.28720808029,386,,0.0452269999321543,,,,1.4111757514642,0.617616128161936,0.0373229079447263
14,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2081.47766399384,398,,0.0267005802122467,,,,0.0769579580941658,0.0545638747399384,1.49848280299212
15,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1889.31907701492,392,,0.0185640500402015,,,,0.679054081465609,2.03883663408625,0.173162603099831
16,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1929.45588517189,387,,0.0276819079261276,,,,0.668539411753627,0.768313388223604,0.337878614991033
17,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1860.79958748817,401,,0.0320319093797746,,,,0.464124587243152,1.35597677739146,0.0880119389000777
18,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1535.00646042824,351,,0.0443317295805288,,,,1.0260699755881,2.04367105559598,0.502549814478883
19,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1612.42537760735,299,,0.130869925063342,,,,1.81185753550979,1.51619876862545,0.452784301413382
20,3,100,500,6,,,,,,,0,4,2,0.5,0.001,202.872908353806,50,,7.04275039127805,,,,2.00727091161269,3.36111508968084,5.6308467577064
21,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1874.8593082428,404,,0.00508390964944885,,,,0.328560204065679,0.896090596578838,0.960415147606507
22,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1587.47264814377,323,,0.242030721600994,,,,0.867304715048484,4.3560969412646,0.321037208151687
23,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2011.47169518471,413,,0.0168700656886494,,,,0.813355151664552,2.30653229674651,1.1226497619075
24,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1897.80377411842,409,,0.0246434142568916,,,,1.42309267190894,2.36866772712169,0.00595383047300333
25,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1911.90775370598,401,,0.102815463219771,,,,0.376502212139039,1.58829289314035,0.388120014554184
26,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1916.44644856453,407,,0.0148796054601197,,,,0.440241895350999,0.326511727595831,0.320256462241319
27,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1941.2229681015,406,,0.0633480252662483,,,,0.318014559323453,0.284272784829268,0.361925744874706
28,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1871.06476807594,367,,0.0294211872727271,,,,1.09804229180417,0.452688856053618,0.432951266474639
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1832.82698488235,355,,0.0408016303527107,,,,1.62895536115939,0.866877150342697,1.06716084872186
30,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1998.74803423882,401,,0.0167769990727058,,,,0.463870193003857,0.721288807142043,0.356273076567724
31,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1809.67591023445,432,,0.0296622536548047,,,,1.42599839425735,0.253921337824926,0.677574176830203
32,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1954.39761590958,416,,0.0183131845493234,,,,1.15541360007638,0.15830025905488,0.476330389967182
33,3,100,500,6,,,,,,,0,4,2,0.5,0.001,925.008268356323,182,,3.20420760657014,,,,5.46647060625191,1.76106985125042,27.5090991233485
34,3,100,500,6,,,,,,,0,4,2,0.5,0.001,856.554275512695,190,,3.07659677108829,,,,3.1234057742267,1.76404418303893,26.1421056508447
35,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1721.3071231842,427,,0.00516836636171404,,,,0.237741420261873,0.898217076389119,0.0641218690064055
36,3,100,500,6,,,,,,,0,4,2,0.5,0.001,845.901876211166,183,,3.07170074115899,,,,2.71012549262022,1.62299363065739,27.0415821853742
37,3,100,500,6,,,,,,,0,4,2,0.5,0.001,816.033747434616,176,,3.05890829975664,,,,8.40413877166111,3.22518303840265,21.4966180566463
38,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1026.42240262032,236,,2.95852907877766,,,,8.40413877166111,3.22518303840265,25.3496911975388
39,3,100,500,6,,,,,,,0,4,2,0.5,0.001,858.947572946548,221,,2.91549607024942,,,,4.07248788255753,3.49646274266593,26.4937274211576
40,3,100,500,6,,,,,,,0,4,2,0.5,0.001,969.939715147019,219,,3.03715159131896,,,,8.11694691025187,3.52715504954255,26.0200172462126
41,3,100,500,6,,,,,,,0,4,2,0.5,0.001,862.944250822067,226,,2.92182653872516,,,,9.65042685547057,2.87638356795451,13.9652300903993
42,3,100,500,6,,,,,,,0,4,2,0.5,0.001,821.686325311661,242,,2.83256030905527,,,,7.30417507096176,2.44540744285319,1.62891060681991
43,3,100,500,6,,,,,,,0,4,2,0.5,0.001,611.749024391174,139,,3.39206987600293,,,,9.10949106334229,3.06137461197073,24.7510959940492
44,3,100,500,6,,,,,,,0,4,2,0.5,0.001,734.09215259552,168,,1.54274670929976,,,,9.04027319600162,3.00088124779978,15.2655697101145
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,221.294203996658,50,,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1543.33691978455,393,,0.024951939986057,,,,1.80813484329256,0.804335610415838,0.26359475114895
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,273.432077407837,50,,1.70439535370623,,,,5.69438005818471,5.45157341662853,0.303126980389532
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1773.18608403206,386,,0.0132706982177246,,,,4.2967629459387,0.922974305637463,0.384531464343798
5,3,100,500,6,,,,,,,0,4,2,0.5,0.001,281.915956020355,50,,2.51088197156472,,,,2.94907933507968,0.655746057761924,7.30376710390104
6,3,100,500,6,,,,,,,0,4,2,0.5,0.001,269.258160114288,50,,0.149940617133648,,,,1.12305601476139,7.15002161503931,0.125151420654206
7,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1905.84636044502,377,,0.0187774272062503,,,,1.76845977402628,1.60929077506607,1.24620411689074
8,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1929.69636416435,379,,0.1104253703556,,,,1.30737006647677,0.968809965271443,0.441612005328579
9,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1944.38996601105,391,,0.0122817234809843,,,,2.24059100830381,0.871662782156743,0.622997958350817
10,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1901.03502702713,425,,0.0203599686522704,,,,3.66124407985716,0.444616408456132,1.07129696638261
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1787.07836198807,376,,0.0182420193622833,,,,1.08280449888592,0.926224336688091,0.3162481085076
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1887.36353635788,403,,0.0132276505980018,,,,0.235181917805791,0.973332152000376,0.363706355820162
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1687.26545071602,382,,0.0292021297841551,,,,2.11220751453171,0.636493848953527,0.533672057441316
14,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1768.21613574028,396,,0.0216802811898069,,,,0.299814504237941,0.209963557388709,1.82844171935345
15,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1906.57699871063,411,,0.0477859145486416,,,,0.0131554003364123,2.37774643505674,0.738085725207003
16,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1736.49277949333,382,,0.0388028926454423,,,,0.634737743021303,0.870576833938763,0.549706067932614
17,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1685.36554908752,397,,0.0280575238280337,,,,0.359862454839311,1.35260602696432,0.120203919545462
18,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1760.566375494,376,,0.0274199842760461,,,,1.22144644249911,0.378049622541188,0.915495447301409
19,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1434.85182857513,301,,0.169528946478723,,,,1.81185753550979,1.55623346812792,0.381842754598183
20,3,100,500,6,,,,,,,0,4,2,0.5,0.001,256.161504268646,50,,4.96753079047967,,,,2.00727091161269,4.93093695218408,2.75609832536664
21,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1705.65990209579,368,,0.0405996725460781,,,,0.535944366057487,2.27448472530287,0.478130898936113
22,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1761.67150068283,327,,0.0314985060245576,,,,0.140599328124871,0.730691867342025,0.834942382385309
23,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1896.39873838425,399,,0.0159818070752315,,,,1.36247259314014,2.35197101289136,1.26788480562316
24,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2117.98781323433,396,,0.02716249986544,,,,1.9266430120741,2.69546189249362,0.592652073514968
25,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2006.55053544045,398,,0.0853244079973393,,,,0.0806299933077914,1.97565027938962,0.333140224008066
26,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1903.15555381775,408,,0.00298978105577215,,,,0.0214907374221773,0.931718667761768,0.384896248950819
27,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1883.44522953033,407,,0.0588319051953007,,,,0.906262759014657,0.667438558996848,0.270882535520609
28,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1687.70826268196,361,,0.0444503601487425,,,,1.00643604913862,0.960818396751446,0.442139764220784
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1946.95527172089,383,,0.0867996236092403,,,,0.693504472643306,0.915241142880235,1.17969031957717
30,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1797.05715608597,413,,0.0222873500043676,,,,0.0885015272177568,0.579404808379717,0.691801421226251
31,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1968.07609367371,425,,0.0229192147084464,,,,0.605625570045028,0.043347175829407,0.773946362994266
32,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1850.79311037064,426,,0.00406290012135404,,,,1.52985790661059,0.295651326684562,0.00874054688548216
33,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1793.92730903625,423,,0.0139906488012084,,,,0.120930580337784,0.438653232817022,0.406249435077141
34,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1714.46103668213,415,,0.00590609260869323,,,,0.060587650156328,0.17689329692581,0.186776400117371
35,3,100,500,6,,,,,,,0,4,2,0.5,0.001,787.025930166245,173,,3.14276353363171,,,,5.84873836402551,1.62299363065739,22.5789460553037
36,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1782.15716600418,419,,0.0106935217417368,,,,0.243434475211975,0.199298200767941,0.581988643251937
37,3,100,500,6,,,,,,,0,4,2,0.5,0.001,872.577776670456,197,,3.04775067664737,,,,4.82157879505261,3.22518303840265,25.5362430753718
38,3,100,500,6,,,,,,,0,4,2,0.5,0.001,803.137269496918,176,,2.90391776254372,,,,8.40413877166111,2.63267603035456,25.4950981148425
39,3,100,500,6,,,,,,,0,4,2,0.5,0.001,830.991139888763,218,,2.96005322021189,,,,2.08391646219944,3.49646274266593,27.8700922851921
40,3,100,500,6,,,,,,,0,4,2,0.5,0.001,802.288237571716,217,,3.02965266144104,,,,2.29287822978346,3.52715504954255,26.6297129567484
41,3,100,500,6,,,,,,,0,4,2,0.5,0.001,853.43560385704,247,,2.98628328579132,,,,9.65042685547057,1.13894043511678,20.6821057405162
42,3,100,500,6,,,,,,,0,4,2,0.5,0.001,906.599022865295,218,,1.70231856536836,,,,3.44414172242298,1.00700372662451,24.7938066675233
43,3,100,500,6,,,,,,,0,4,2,0.5,0.001,781.862658262253,198,,2.7796783055828,,,,9.10949106334229,4.11252092383578,0.73614989288459
44,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1757.31863927841,418,,0.0149573942845356,,,,1.22318778225335,0.767182894112158,0.477150079337237
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,229.664051294327,50,,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1462.83282136917,396,,0.0181108480864464,,,,2.38927506598248,0.831896543289957,0.246234375918481
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,278.56529712677,50,,1.92795756780782,,,,4.88886592862795,5.45157341662853,0.341819994998407
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1744.31476926804,399,,0.0144487318156191,,,,3.32449778131143,2.60928531232855,0.477256577757385
